KOD IPT,KOD  PROGRAM (5 digit),KOD PERINGKAT Kelulusan,Kod Kategori
00194,12969,4,2
00194,12970,4,2
00194,12971,4,2
00194,13034,4,2
00194,13035,4,2
00194,13039,4,2
00194,13044,4,2
00194,13407,4,2
00195,04400,4,2
00195,10928,4,2
00196,10928,4,2
00197,04400,4,2
00197,10928,4,2
00198,09904,4,2
00199,04400,4,2
00199,10928,4,2
00200,04400,4,2
00200,10928,4,2
00201,04400,4,2
00201,10928,4,2
00202,04400,4,2
00203,10738,4,2
00204,04400,4,2
00204,10928,4,2
00205,04400,4,2
00205,10928,4,2
00206,04400,4,2
00206,10928,4,2
00207,03272,4,2
00207,20198,6,2
00208,04400,4,2
00208,10928,4,2
00209,04400,4,2
00209,10928,4,2
00210,04400,4,2
00210,10928,4,2
00211,04400,4,2
00211,10928,4,2
00212,03572,4,2
00212,03580,4,2
00212,03593,4,2
00212,03600,4,2
00212,03618,4,2
00212,03669,4,2
00212,03670,4,2
00212,06502,4,2
00212,06914,4,2
00212,08830,4,2
00212,14353,2,2
00213,11677,4,2
00213,11678,4,2
00213,11679,4,2
00213,11683,4,2
00213,11685,4,2
00213,13613,4,2
00213,13622,4,2
00213,13623,4,2
00214,17143,2,2
00215,04400,4,2
00215,10928,4,2
00216,04400,4,2
00216,10928,4,2
00217,02086,4,2
00217,09227,4,2
00218,09036,4,2
00219,09036,4,2
00220,09644,4,2
00221,04400,4,2
00221,10928,4,2
00222,04400,4,2
00222,09164,4,2
00222,10928,4,2
00223,04400,4,2
00223,10928,4,2
00224,04400,4,2
00224,10928,4,2
00225,04400,4,2
00225,09164,4,2
00225,10928,4,2
00226,04400,4,2
00226,10928,4,2
00227,04400,4,2
00227,10928,4,2
00228,04400,4,2
00228,09164,4,2
00228,10928,4,2
00229,04400,4,2
00229,10928,4,2
00230,04400,4,2
00230,09164,4,2
00230,10928,4,2
00231,04400,4,2
00231,09164,4,2
00231,10928,4,2
00232,04400,4,2
00232,10928,4,2
00233,04400,4,2
00233,09164,4,2
00233,10928,4,2
00234,04400,4,2
00234,10928,4,2
00235,04400,4,2
00235,10928,4,2
00236,04400,4,2
00236,09164,4,2
00236,10928,4,2
00237,04400,4,2
00237,09164,4,2
00237,10928,4,2
00238,04400,4,2
00238,09164,4,2
00238,10928,4,2
00239,04400,4,2
00239,10928,4,2
00240,04400,4,2
00240,10928,4,2
00241,04400,4,2
00241,09164,4,2
00241,10928,4,2
00242,04400,4,2
00242,10928,4,2
00243,09164,4,2
00244,04400,4,2
00244,10928,4,2
00245,04400,4,2
00245,09164,4,2
00245,10928,4,2
00246,10740,4,2
00247,11515,4,2
00248,11515,4,2
00249,00132,2,2
00249,15469,2,2
00249,15697,2,2
00249,16206,2,2
00249,16224,2,2
00249,16941,2,2
00249,17223,7,2
00249,17744,7,2
00249,17891,4,2
00249,18273,4,2
00249,18362,4,2
00249,18564,4,2
00249,18682,4,2
00249,18998,4,2
00249,19868,6,2
00249,20021,6,2
00249,20578,6,2
00249,20581,6,2
00249,20585,6,2
00250,01609,4,2
00250,12321,4,2
00250,14643,2,2
00250,15443,2,2
00250,15470,2,2
00250,15704,2,2
00250,16207,2,2
00250,16249,2,2
00250,16978,2,2
00250,18275,4,2
00250,18368,4,2
00250,18574,4,2
00250,18683,4,2
00250,18999,4,2
00250,21557,4,2
00251,04400,4,2
00251,10928,4,2
00252,04400,4,2
00252,10928,4,2
00253,03270,4,2
00253,03731,4,2
00253,06914,4,2
00253,08786,4,2
00253,08830,4,2
00253,14752,2,2
00254,01865,4,2
00254,03706,4,2
00254,04509,4,2
00254,04581,4,2
00254,04586,4,2
00254,04587,4,2
00254,04588,4,2
00254,04589,4,2
00254,04592,4,2
00254,04593,4,2
00254,04594,4,2
00254,05049,4,2
00254,05051,4,2
00254,05057,4,2
00254,05058,4,2
00254,05060,4,2
00254,05062,4,2
00254,05065,4,2
00254,05066,4,2
00254,05069,4,2
00254,05072,4,2
00254,05139,4,2
00254,05140,4,2
00254,05141,4,2
00254,05142,4,2
00254,05143,4,2
00254,05144,4,2
00254,05145,4,2
00254,05146,4,2
00254,05147,4,2
00254,05162,4,2
00254,05166,4,2
00254,05167,4,2
00254,05168,4,2
00254,05169,4,2
00254,05170,4,2
00254,05171,4,2
00254,05173,4,2
00254,05235,4,2
00254,05607,4,2
00254,05608,4,2
00254,05609,4,2
00254,05610,4,2
00254,05845,4,2
00254,05920,4,2
00254,05923,4,2
00254,05927,4,2
00254,05933,4,2
00254,05937,4,2
00254,05938,4,2
00254,05940,4,2
00254,06028,4,2
00254,06109,4,2
00254,06328,4,2
00254,06467,4,2
00254,06902,4,2
00254,06906,4,2
00254,06907,4,2
00254,06908,4,2
00254,06909,4,2
00254,07231,4,2
00254,07302,4,2
00254,07313,4,2
00254,07316,4,2
00254,07321,4,2
00254,07323,4,2
00254,07327,4,2
00254,07373,4,2
00254,07379,4,2
00254,07607,4,2
00254,07624,4,2
00254,07628,4,2
00254,07633,4,2
00254,07636,4,2
00254,07717,4,2
00254,07735,4,2
00254,07738,4,2
00254,07740,4,2
00254,07741,4,2
00254,07742,4,2
00254,07743,4,2
00254,07751,4,2
00254,07889,4,2
00254,08599,4,2
00254,11817,4,2
00254,11987,4,2
00254,11988,4,2
00254,11989,4,2
00254,11995,4,2
00254,11996,4,2
00254,11997,4,2
00254,12056,4,2
00254,12093,4,2
00254,12094,4,2
00254,12095,4,2
00254,12096,4,2
00254,12097,4,2
00254,12098,4,2
00254,12227,4,2
00254,12331,4,2
00254,12417,4,2
00254,12529,4,2
00254,12530,4,2
00254,12531,4,2
00254,12532,4,2
00254,12570,4,2
00254,12571,4,2
00254,12572,4,2
00254,12573,4,2
00254,12574,4,2
00254,12575,4,2
00254,12611,4,2
00254,12613,4,2
00254,12618,4,2
00254,12619,4,2
00254,12620,4,2
00254,12621,4,2
00254,12837,4,2
00254,12854,4,2
00254,12855,4,2
00254,12875,4,2
00254,12965,4,2
00254,12966,4,2
00254,13118,4,2
00254,13182,4,2
00254,13327,4,2
00254,13399,4,2
00254,13400,4,2
00254,13401,4,2
00254,13402,4,2
00254,13403,4,2
00254,13457,4,2
00254,13480,4,2
00254,13487,4,2
00254,13557,4,2
00255,05235,4,2
00256,17664,2,2
00257,04400,4,2
00257,10928,4,2
00258,04400,4,2
00258,10928,4,2
00259,03038,4,2
00259,03302,4,2
00259,04868,4,2
00259,04987,4,2
00259,05235,4,2
00259,05406,4,2
00259,05710,4,2
00259,06035,4,2
00259,06689,4,2
00259,06992,4,2
00259,07018,4,2
00259,07982,4,2
00259,08422,4,2
00260,09311,4,2
00260,11214,4,2
00261,04400,4,2
00261,10928,4,2
00262,04400,4,2
00262,10928,4,2
00263,04400,4,2
00263,10928,4,2
00264,04400,4,2
00264,10928,4,2
00265,04400,4,2
00265,10928,4,2
00266,04400,4,2
00266,10928,4,2
00267,04400,4,2
00267,10928,4,2
00268,10928,4,2
00269,04400,4,2
00269,10928,4,2
00270,04400,4,2
00270,10928,4,2
00271,04400,4,2
00271,09164,4,2
00271,10928,4,2
00272,11515,4,2
00273,11515,4,2
00274,17661,2,2
00275,04315,4,2
00275,04420,4,2
00275,09038,4,2
00275,09136,4,2
00275,09345,4,2
00275,09525,4,2
00275,09616,4,2
00275,09763,4,2
00275,09785,4,2
00275,09790,4,2
00275,09909,4,2
00275,10003,4,2
00275,10465,4,2
00275,10466,4,2
00275,10512,4,2
00275,10519,4,2
00275,10595,4,2
00275,10601,4,2
00275,10620,4,2
00275,10635,4,2
00275,11440,4,2
00276,04400,4,2
00277,04400,4,2
00277,10928,4,2
00278,04400,4,2
00278,09164,4,2
00278,10928,4,2
00279,17143,2,2
00280,04400,4,2
00280,10928,4,2
00281,04597,4,2
00281,04626,4,2
00281,04753,4,2
00281,05235,4,2
00281,05446,4,2
00281,05538,4,2
00281,05603,4,2
00281,06467,4,2
00281,06984,4,2
00281,07231,4,2
00281,07473,4,2
00281,07679,4,2
00281,07910,4,2
00281,07980,4,2
00281,08295,4,2
00281,08299,4,2
00281,08370,4,2
00281,08474,4,2
00281,08542,4,2
00281,08745,4,2
00281,08862,4,2
00281,09006,4,2
00281,13957,4,2
00281,13962,4,2
00281,13984,4,2
00281,13990,4,2
00281,13993,4,2
00281,14008,4,2
00281,14038,4,2
00281,14064,4,2
00281,14065,4,2
00281,14072,4,2
00281,14094,4,2
00281,14099,4,2
00281,14118,4,2
00281,14120,4,2
00281,14124,4,2
00281,14134,4,2
00281,14142,4,2
00281,14185,4,2
00281,14187,4,2
00281,14188,4,2
00281,14244,4,2
00281,14272,4,2
00281,20122,4,2
00282,04400,4,2
00282,10928,4,2
00283,04400,4,2
00283,09164,4,2
00283,10928,4,2
00284,04400,4,2
00284,09164,4,2
00284,10928,4,2
00285,17143,2,2
00286,17220,2,2
00287,04400,4,2
00287,10928,4,2
00288,04400,4,2
00288,09164,4,2
00288,10928,4,2
00289,04400,4,2
00289,10928,4,2
00290,09311,4,2
00290,11214,4,2
00291,04400,4,2
00291,10928,4,2
00292,04400,4,2
00292,10928,4,2
00293,04964,4,2
00293,04981,4,2
00293,04983,4,2
00293,04984,4,2
00293,04985,4,2
00293,05626,4,2
00293,06035,4,2
00293,06036,4,2
00293,06246,4,2
00293,06247,4,2
00293,06257,4,2
00293,06308,4,2
00293,06309,4,2
00293,07983,4,2
00293,07984,4,2
00293,07985,4,2
00293,08063,4,2
00293,08104,4,2
00293,08105,4,2
00293,08106,4,2
00293,08107,4,2
00293,08108,4,2
00293,08109,4,2
00293,08110,4,2
00293,08112,4,2
00293,08113,4,2
00293,08114,4,2
00293,08115,4,2
00293,08573,4,2
00293,08574,4,2
00293,08791,4,2
00293,08792,4,2
00293,08793,4,2
00293,08794,4,2
00293,08795,4,2
00294,04400,4,2
00294,10928,4,2
00295,04400,4,2
00295,10928,4,2
00296,04400,4,2
00296,10928,4,2
00297,04400,4,2
00297,10928,4,2
00298,04400,4,2
00298,09164,4,2
00298,10928,4,2
00299,04400,4,2
00299,10928,4,2
00299,20396,6,2
00300,04400,4,2
00300,10928,4,2
00301,10738,4,2
00302,04400,4,2
00302,10928,4,2
00303,17680,2,2
00303,17681,2,2
00303,17683,2,2
00303,17695,2,2
00303,17703,2,2
00303,17705,2,2
00303,17706,2,2
00303,17709,2,2
00303,17711,2,2
00304,09311,4,2
00304,11212,4,2
00305,04400,4,2
00305,10928,4,2
00306,04400,4,2
00306,10928,4,2
00307,04400,4,2
00307,10928,4,2
00307,17143,2,2
00308,02121,4,2
00308,02123,4,2
00308,02127,4,2
00308,02177,4,2
00308,02178,4,2
00308,02198,4,2
00308,02209,4,2
00308,02214,4,2
00308,02229,4,2
00308,02245,4,2
00308,02247,4,2
00308,02330,4,2
00308,02375,4,2
00308,02412,4,2
00308,09227,4,2
00308,12044,4,2
00308,12123,4,2
00308,12235,4,2
00308,12458,4,2
00308,12465,4,2
00308,12467,4,2
00308,12468,4,2
00308,12469,4,2
00308,12676,4,2
00308,12725,4,2
00308,12953,4,2
00308,12954,4,2
00308,12955,4,2
00308,12956,4,2
00308,13049,4,2
00308,13061,4,2
00308,13066,4,2
00308,13070,4,2
00308,13071,4,2
00308,13100,4,2
00308,13102,4,2
00308,13111,4,2
00308,13161,4,2
00308,13192,4,2
00308,13229,4,2
00308,13230,4,2
00308,13277,4,2
00308,13280,4,2
00308,13289,4,2
00308,13300,4,2
00308,13323,4,2
00308,13335,4,2
00308,13351,4,2
00308,13357,4,2
00308,13359,4,2
00308,13436,4,2
00308,13437,4,2
00308,13460,4,2
00308,13462,4,2
00308,13466,4,2
00309,04400,4,2
00309,10928,4,2
00310,04400,4,2
00310,10928,4,2
00311,05043,4,2
00311,05055,4,2
00311,05235,4,2
00311,06333,4,2
00311,06334,4,2
00311,06335,4,2
00311,06336,4,2
00311,06412,4,2
00311,06414,4,2
00311,06424,4,2
00311,06429,4,2
00311,06677,4,2
00311,06681,4,2
00311,07449,4,2
00311,07656,4,2
00311,07676,4,2
00311,07677,4,2
00311,07713,4,2
00311,08009,4,2
00311,08070,4,2
00312,04400,4,2
00312,10928,4,2
00313,04400,4,2
00313,10928,4,2
00314,04401,4,2
00315,04400,4,2
00315,10928,4,2
00316,04400,4,2
00316,09164,4,2
00316,10928,4,2
00316,11219,4,2
00317,04400,4,2
00317,10928,4,2
00318,04400,4,2
00318,10928,4,2
00319,10755,4,2
00320,09164,4,2
00321,04400,4,2
00321,10928,4,2
00322,04400,4,2
00322,10928,4,2
00323,04400,4,2
00323,10928,4,2
00324,04400,4,2
00324,10928,4,2
00325,04400,4,2
00325,10928,4,2
00326,04400,4,2
00326,10928,4,2
00327,04400,4,2
00327,10928,4,2
00327,11256,4,2
00328,04400,4,2
00328,10928,4,2
00329,09164,4,2
00330,09164,4,2
00331,09164,4,2
00332,04400,4,2
00332,10928,4,2
00333,04339,4,2
00333,04400,4,2
00333,09164,4,2
00333,10928,4,2
00334,09164,4,2
00335,09164,4,2
00336,09164,4,2
00337,09164,4,2
00338,04400,4,2
00339,09164,4,2
00340,09164,4,2
00341,10928,4,2
00342,04400,4,2
00342,10928,4,2
00343,04400,4,2
00343,10928,4,2
00344,06502,4,2
00344,06914,4,2
00344,08786,4,2
00344,08830,4,2
00345,09164,4,2
00346,09164,4,2
00347,04400,4,2
00347,10928,4,2
00348,04397,4,2
00348,17657,2,2
00349,04400,4,2
00349,10928,4,2
00350,04650,4,2
00350,04651,4,2
00350,04652,4,2
00350,04653,4,2
00350,04654,4,2
00350,04655,4,2
00350,04656,4,2
00350,04657,4,2
00350,04659,4,2
00350,04662,4,2
00350,04663,4,2
00350,04666,4,2
00350,04667,4,2
00350,04670,4,2
00350,04671,4,2
00350,04673,4,2
00350,04676,4,2
00350,04677,4,2
00350,04680,4,2
00350,04757,4,2
00350,04758,4,2
00350,04759,4,2
00350,04760,4,2
00350,04761,4,2
00350,04762,4,2
00350,04763,4,2
00350,04764,4,2
00350,04765,4,2
00350,04766,4,2
00350,04767,4,2
00350,04768,4,2
00350,04769,4,2
00350,04770,4,2
00350,04771,4,2
00350,04772,4,2
00350,04773,4,2
00350,04774,4,2
00350,04775,4,2
00350,04776,4,2
00350,04777,4,2
00350,04778,4,2
00350,04848,4,2
00350,04872,4,2
00350,04873,4,2
00350,04898,4,2
00350,04902,4,2
00350,04903,4,2
00350,04904,4,2
00350,04910,4,2
00350,04938,4,2
00350,04939,4,2
00350,04942,4,2
00350,04943,4,2
00350,04947,4,2
00350,04949,4,2
00350,04950,4,2
00350,04951,4,2
00350,04952,4,2
00350,04953,4,2
00350,04954,4,2
00350,04956,4,2
00350,04957,4,2
00350,04958,4,2
00350,04959,4,2
00350,04960,4,2
00350,04962,4,2
00350,05248,4,2
00350,05251,4,2
00350,05253,4,2
00350,05254,4,2
00350,05255,4,2
00350,05256,4,2
00350,05257,4,2
00350,05259,4,2
00350,05260,4,2
00350,05261,4,2
00350,05262,4,2
00350,05263,4,2
00350,05268,4,2
00350,05270,4,2
00350,05271,4,2
00350,05275,4,2
00350,05276,4,2
00350,05278,4,2
00350,05280,4,2
00350,05281,4,2
00350,05282,4,2
00350,05283,4,2
00350,05285,4,2
00350,05287,4,2
00350,05359,4,2
00350,05360,4,2
00350,05361,4,2
00350,05362,4,2
00350,05363,4,2
00350,05364,4,2
00350,05365,4,2
00350,05366,4,2
00350,05367,4,2
00350,05368,4,2
00350,05369,4,2
00350,05370,4,2
00350,05371,4,2
00350,05372,4,2
00350,05373,4,2
00350,05374,4,2
00350,05375,4,2
00350,05376,4,2
00350,05377,4,2
00350,05378,4,2
00350,06045,4,2
00350,06046,4,2
00350,06071,4,2
00350,06086,4,2
00350,06087,4,2
00350,06089,4,2
00350,06177,4,2
00350,06178,4,2
00350,06179,4,2
00350,06183,4,2
00350,06184,4,2
00350,06193,4,2
00350,06194,4,2
00350,06196,4,2
00350,06201,4,2
00350,06205,4,2
00350,06207,4,2
00350,06208,4,2
00350,06210,4,2
00350,06694,4,2
00350,06696,4,2
00350,06697,4,2
00350,06702,4,2
00350,06705,4,2
00350,06711,4,2
00350,06715,4,2
00350,06718,4,2
00350,06719,4,2
00350,06721,4,2
00350,06723,4,2
00350,06724,4,2
00350,06737,4,2
00350,06738,4,2
00350,06740,4,2
00350,06743,4,2
00350,06745,4,2
00350,06747,4,2
00350,06748,4,2
00350,06750,4,2
00350,07018,4,2
00350,07027,4,2
00350,07028,4,2
00350,07032,4,2
00350,07038,4,2
00350,07049,4,2
00350,07063,4,2
00350,07118,4,2
00350,07121,4,2
00350,07126,4,2
00350,07127,4,2
00350,07135,4,2
00350,07141,4,2
00350,07146,4,2
00350,07149,4,2
00350,07152,4,2
00350,07158,4,2
00350,07159,4,2
00350,07168,4,2
00350,07392,4,2
00350,07393,4,2
00350,07395,4,2
00350,07396,4,2
00350,07398,4,2
00350,07399,4,2
00350,07400,4,2
00350,07404,4,2
00350,07405,4,2
00350,07406,4,2
00350,07407,4,2
00350,07408,4,2
00350,07409,4,2
00350,07410,4,2
00350,07411,4,2
00350,07412,4,2
00350,07413,4,2
00350,07414,4,2
00350,07415,4,2
00350,07416,4,2
00350,07417,4,2
00350,07755,4,2
00350,07756,4,2
00350,07758,4,2
00350,07759,4,2
00350,07760,4,2
00350,07761,4,2
00350,07762,4,2
00350,07797,4,2
00350,07798,4,2
00350,07799,4,2
00350,07800,4,2
00350,07802,4,2
00350,07803,4,2
00350,07804,4,2
00350,07805,4,2
00350,07806,4,2
00350,07807,4,2
00350,07808,4,2
00350,07809,4,2
00350,07824,4,2
00350,07825,4,2
00350,07827,4,2
00350,07831,4,2
00350,07832,4,2
00350,07837,4,2
00350,07843,4,2
00350,07845,4,2
00350,07846,4,2
00350,07847,4,2
00350,07848,4,2
00350,07849,4,2
00350,07859,4,2
00350,07860,4,2
00350,07861,4,2
00350,07863,4,2
00350,07864,4,2
00350,07866,4,2
00350,07867,4,2
00350,07868,4,2
00350,07912,4,2
00350,07982,4,2
00350,07987,4,2
00350,07988,4,2
00350,07990,4,2
00350,07993,4,2
00350,07995,4,2
00350,07997,4,2
00350,08006,4,2
00350,08013,4,2
00350,08014,4,2
00350,08015,4,2
00350,08019,4,2
00350,08020,4,2
00350,08024,4,2
00350,08026,4,2
00350,08027,4,2
00350,08028,4,2
00350,08030,4,2
00350,08031,4,2
00350,08036,4,2
00350,08037,4,2
00350,08039,4,2
00350,08040,4,2
00350,08043,4,2
00350,08046,4,2
00350,08313,4,2
00350,08314,4,2
00350,08315,4,2
00350,08316,4,2
00350,08317,4,2
00350,08318,4,2
00350,08323,4,2
00350,08327,4,2
00350,08328,4,2
00350,08329,4,2
00350,08332,4,2
00350,08333,4,2
00350,08343,4,2
00350,08344,4,2
00350,08346,4,2
00350,08349,4,2
00350,08352,4,2
00350,08353,4,2
00350,08356,4,2
00350,08385,4,2
00350,08386,4,2
00350,08387,4,2
00350,08388,4,2
00350,08389,4,2
00350,08390,4,2
00350,08391,4,2
00350,08392,4,2
00350,08393,4,2
00350,08394,4,2
00350,08395,4,2
00350,08396,4,2
00350,08397,4,2
00350,08398,4,2
00350,08399,4,2
00350,08400,4,2
00350,08401,4,2
00350,08402,4,2
00350,08403,4,2
00350,08404,4,2
00350,08422,4,2
00350,08424,4,2
00350,08425,4,2
00350,08426,4,2
00350,08427,4,2
00350,08430,4,2
00350,08431,4,2
00350,08433,4,2
00350,08436,4,2
00350,08437,4,2
00350,08439,4,2
00350,08440,4,2
00350,08445,4,2
00350,08449,4,2
00350,08452,4,2
00350,08455,4,2
00350,08458,4,2
00350,08459,4,2
00350,08460,4,2
00350,08519,4,2
00350,08520,4,2
00350,08521,4,2
00350,08523,4,2
00350,08524,4,2
00350,08525,4,2
00350,08527,4,2
00350,08529,4,2
00350,08530,4,2
00350,08531,4,2
00350,08532,4,2
00350,08533,4,2
00350,08534,4,2
00350,08535,4,2
00350,08536,4,2
00350,08537,4,2
00350,08538,4,2
00350,08539,4,2
00350,08540,4,2
00350,08693,4,2
00350,08694,4,2
00350,08695,4,2
00350,08696,4,2
00350,08697,4,2
00350,08698,4,2
00350,08699,4,2
00350,08700,4,2
00350,08701,4,2
00350,08702,4,2
00350,08703,4,2
00350,08704,4,2
00350,08705,4,2
00350,08706,4,2
00350,08707,4,2
00350,08708,4,2
00350,08709,4,2
00350,08710,4,2
00350,08746,4,2
00350,08747,4,2
00350,08748,4,2
00350,08749,4,2
00350,08750,4,2
00350,08751,4,2
00350,08752,4,2
00350,08753,4,2
00350,08754,4,2
00350,08755,4,2
00350,08756,4,2
00350,08757,4,2
00350,08758,4,2
00350,08759,4,2
00350,08760,4,2
00350,08863,4,2
00350,08864,4,2
00350,08865,4,2
00350,08866,4,2
00350,08867,4,2
00350,08868,4,2
00350,08869,4,2
00350,08870,4,2
00350,08871,4,2
00350,08872,4,2
00350,08873,4,2
00350,08874,4,2
00350,08875,4,2
00350,08876,4,2
00350,08877,4,2
00350,08878,4,2
00350,08879,4,2
00350,08880,4,2
00350,08881,4,2
00350,08882,4,2
00350,12417,4,2
00350,13192,4,2
00350,13681,4,2
00350,13682,4,2
00350,13683,4,2
00350,13684,4,2
00350,13685,4,2
00350,13686,4,2
00351,06502,4,2
00351,06914,4,2
00352,04400,4,2
00352,09164,4,2
00352,10928,4,2
00353,04400,4,2
00353,10928,4,2
00354,20112,2,2
00355,02085,4,2
00355,03463,4,2
00355,03464,4,2
00355,03465,4,2
00355,03468,4,2
00355,03469,4,2
00355,03470,4,2
00355,03471,4,2
00355,03472,4,2
00355,03473,4,2
00355,05043,4,2
00355,05235,4,2
00355,05486,4,2
00355,05487,4,2
00355,06317,4,2
00355,07073,4,2
00355,07237,4,2
00355,07246,4,2
00355,07250,4,2
00355,07255,4,2
00355,07257,4,2
00355,07466,4,2
00355,08407,4,2
00355,08408,4,2
00355,08409,4,2
00355,08410,4,2
00355,08411,4,2
00355,08412,4,2
00355,08686,4,2
00355,08837,4,2
00355,08839,4,2
00355,08840,4,2
00355,08883,4,2
00355,08884,4,2
00355,08885,4,2
00355,08886,4,2
00356,04400,4,2
00356,09164,4,2
00356,10928,4,2
00357,04400,4,2
00357,10928,4,2
00358,09311,4,2
00358,11212,4,2
00359,04400,4,2
00359,10928,4,2
00360,04400,4,2
00360,10928,4,2
00361,09632,4,2
00362,04400,4,2
00362,10928,4,2
00363,04400,4,2
00363,10928,4,2
00364,04400,4,2
00364,10928,4,2
00365,04400,4,2
00365,10928,4,2
00366,17143,2,2
00367,04400,4,2
00367,10928,4,2
00367,20486,6,2
00368,04400,4,2
00368,10928,4,2
00369,09164,4,2
00369,04400,4,2
00369,10928,4,2
00370,09164,4,2
00370,20541,6,2
00371,17143,2,2
00372,04400,4,2
00372,10928,4,2
00373,04400,4,2
00373,10928,4,2
00374,04400,4,2
00374,10928,4,2
00375,04400,4,2
00375,10928,4,2
00376,04400,4,2
00376,10928,4,2
00377,04400,4,2
00377,10928,4,2
00378,04400,4,2
00378,10928,4,2
00379,04400,4,2
00379,10928,4,2
00380,04400,4,2
00380,10928,4,2
00381,04400,4,2
00381,10928,4,2
00382,04400,4,2
00382,10928,4,2
00383,04400,4,2
00383,10928,4,2
00384,04400,4,2
00384,10928,4,2
00385,04314,4,2
00385,09009,4,2
00385,09124,4,2
00385,09136,4,2
00385,09355,4,2
00385,09444,4,2
00385,09450,4,2
00385,09473,4,2
00385,09478,4,2
00385,09519,4,2
00385,09525,4,2
00385,09801,4,2
00385,10003,4,2
00385,10022,4,2
00385,10227,4,2
00385,10326,4,2
00385,10512,4,2
00385,10543,4,2
00385,10612,4,2
00385,10619,4,2
00385,10650,4,2
00385,10674,4,2
00385,10837,4,2
00385,10856,4,2
00385,10890,4,2
00385,10900,4,2
00385,10928,4,2
00385,10948,4,2
00385,10969,4,2
00385,11462,4,2
00385,11500,4,2
00386,06502,4,2
00386,06914,4,2
00386,08785,4,2
00386,08830,4,2
00387,09227,4,2
00387,12224,4,2
00388,04400,4,2
00388,10928,4,2
00389,04400,4,2
00389,10928,4,2
00390,04400,4,2
00390,10928,4,2
00391,04400,4,2
00391,10928,4,2
00392,04400,4,2
00392,09164,4,2
00392,10928,4,2
00393,04400,4,2
00393,10928,4,2
00394,04400,4,2
00394,10928,4,2
00395,09227,4,2
00396,09135,4,2
00396,09518,4,2
00396,09609,4,2
00396,09633,4,2
00396,10220,4,2
00396,10827,4,2
00396,10921,4,2
00396,11248,4,2
00396,11502,4,2
00396,11521,4,2
00397,01641,4,2
00397,04285,4,2
00397,04319,4,2
00397,04328,4,2
00397,04329,4,2
00397,04355,4,2
00397,04376,4,2
00397,04378,4,2
00397,04400,4,2
00397,04413,4,2
00397,04428,4,2
00397,04434,4,2
00397,04444,4,2
00397,04445,4,2
00397,04447,4,2
00397,04454,4,2
00397,04455,4,2
00397,04458,4,2
00397,04459,4,2
00397,04468,4,2
00397,04474,4,2
00397,04475,4,2
00397,04477,4,2
00397,04486,4,2
00397,04489,4,2
00397,04495,4,2
00397,04496,4,2
00397,04506,4,2
00397,09020,4,2
00397,09025,4,2
00397,09028,4,2
00397,09031,4,2
00397,09041,4,2
00397,09046,4,2
00397,09047,4,2
00397,09052,4,2
00397,09055,4,2
00397,09057,4,2
00397,09062,4,2
00397,09065,4,2
00397,09078,4,2
00397,09116,4,2
00397,09125,4,2
00397,09126,4,2
00397,09127,4,2
00397,09135,4,2
00397,09334,4,2
00397,09676,4,2
00397,09355,4,2
00397,09356,4,2
00397,09369,4,2
00397,09370,4,2
00397,09380,4,2
00397,09381,4,2
00397,09382,4,2
00397,09397,4,2
00397,09401,4,2
00397,09408,4,2
00397,09416,4,2
00397,09417,4,2
00397,10865,4,2
00397,09436,4,2
00397,09447,4,2
00397,09450,4,2
00397,09452,4,2
00397,09454,4,2
00397,09455,4,2
00397,09456,4,2
00397,09478,4,2
00397,09481,4,2
00397,09482,4,2
00397,09483,4,2
00397,09508,4,2
00397,09517,4,2
00397,09525,4,2
00397,09531,4,2
00397,09627,4,2
00397,09629,4,2
00397,09630,4,2
00397,09664,4,2
00397,09666,4,2
00397,09667,4,2
00397,09668,4,2
00397,09673,4,2
00397,09674,4,2
00397,10954,4,2
00397,09689,4,2
00397,09703,4,2
00397,09704,4,2
00397,09712,4,2
00397,09793,4,2
00397,09835,4,2
00397,16079,4,2
00397,09838,4,2
00397,09862,4,2
00397,09895,4,2
00397,09978,4,2
00397,16177,4,2
00397,10414,4,2
00397,10475,4,2
00397,17083,4,2
00397,10553,4,2
00397,10600,4,2
00397,10610,4,2
00397,10611,4,2
00397,10643,4,2
00397,10691,4,2
00397,10692,4,2
00397,10693,4,2
00397,10694,4,2
00397,10755,4,2
00397,10845,4,2
00397,10868,4,2
00397,10903,4,2
00397,10973,4,2
00397,10990,4,2
00397,11013,4,2
00397,11179,4,2
00397,11183,4,2
00397,11184,4,2
00397,11188,4,2
00397,11193,4,2
00397,11194,4,2
00397,11195,4,2
00397,11196,4,2
00397,11199,4,2
00397,11200,4,2
00397,11201,4,2
00397,11202,4,2
00397,11206,4,2
00397,11207,4,2
00397,11208,4,2
00397,11419,4,2
00397,11432,4,2
00397,11437,4,2
00397,11440,4,2
00397,11462,4,2
00397,11468,4,2
00397,11478,4,2
00397,11482,4,2
00397,11497,4,2
00397,11505,4,2
00397,11563,4,2
00397,14549,4,2
00397,14604,2,2
00397,15116,4,2
00397,15130,4,2
00397,15156,4,2
00397,15204,4,2
00397,15207,4,2
00397,15209,4,2
00397,15210,4,2
00397,15243,4,2
00397,15280,4,2
00397,15286,4,2
00397,15288,4,2
00397,15680,2,2
00397,15705,4,2
00397,15848,4,2
00397,15887,4,2
00397,15966,4,2
00397,15983,4,2
00397,16007,4,2
00397,16118,4,2
00397,16448,4,2
00397,16454,4,2
00397,16466,4,2
